Trial,MSE,NRMSE,R2
1,80.91264994305986,0.3619363456588833,-0.7929298389666983
2,4.113593484801408,0.30320584078260066,-1.0672263265072965
3,1.7026309228126801,0.1396325195187756,0.45457716671875625
4,2.4953123314878125,0.2581310142451807,-0.06090997419487132
5,0.5340703069896292,0.1429288618938721,0.5685732173495455
6,1.3425972269902238,0.23540177845545282,-0.015230787833113935
