Time Coeff,Baseline,Gamma,Alpha
-0.0071270415206881885,15.610940417074824,0.9748537701480046,1.0
-0.0013083989244511254,3.238268473083303,0.5357432690532042,0.0
-0.0021288481045153348,1.49123316234499,0.4023431964330194,0.18687795866898352
-0.002211097511842113,1.4807751784600274,0.39833457787602433,0.0
-0.002760517526049676,2.156831990207266,0.4297364210267115,1.0
-0.0006199915329517702,1.7467283198499932,0.42123238447320777,0.0
