File,Average MSE,Average NRMSE,Average R2,Trials
DP044_FC_D1.csv,15.183475702690268,0.24020606009246082,-0.15219109057227975,6
DP045_D1_FC.csv,17.465270703860543,0.2936092479547274,-2.028650744019918,6
DP049_FC_D1.csv,0.95400561994026,0.20463575057635408,-1.0256947670578913,6
DP050_D1_FC.csv,0.5103660106071897,0.1294695050611239,0.38587610039895165,6
DP051_D1_FC.csv,0.5824311596384748,0.20504685727392946,-0.27141475831372563,6
DP097_D1_FC.csv,0.85069679082185,0.14368320048830505,0.3558753821036311,6
DP098_D1_FC.csv,2.1983894885994553,0.18971472436459902,-0.06019990666737873,6
