Time Coeff,Baseline,Gamma,Alpha
0.048871704676769184,-9.613528561716773,0.32974832754602984,0.9999998055369376
0.016600060245923053,-0.30047259604980675,0.2661984793035382,0.5381186240630094
0.01204132260897697,1.098205302859271,0.3848801164999531,0.4049678509422712
0.01247757527346595,-1.2572398439092247,0.1909460572411719,0.6361821338617445
0.014297630723091552,-4.429385487048482,0.3177405202450731,0.9182403162075068
0.005574748603247774,0.9359845541219519,0.36703974220838276,0.41595156677924466
0.007959201318431301,0.6924199560187703,0.34826164018736805,0.44120346565330204
0.012344885412493596,2.198095910952213,0.4800896866078865,0.3108095842967164
0.005829129181691923,1.028215994244466,0.374719280731753,0.4070329569135331
0.008991102058863259,1.9726406290103675,0.4367173371269395,0.34702577211714647
0.006208365322760491,2.6238213773450396,0.49938567411811624,0.26924776620043867
0.00366352525891151,-1.0049299939139833,0.21560629866913145,0.615281658400598
