File,Average MSE,Average NRMSE,Average R2,Trials
DP066_PMA_allTrials.csv,30.26590557127441,0.2792328875752804,-0.6931388629646528,27
DP068_PMA_allTrials.csv,5.520638909223851,0.2117604541729241,-0.49165828451847254,27
DP069_PMA_allTrials.csv,2.863728752566912,0.14844476109028384,0.35447032588205823,27
DP088_PMA_allTrials.csv,1.2575531459305622,0.14927386496445547,0.23934270194396398,27
DP090_PMA_allTrials.csv,5.658549474480598,0.2290266075044572,-0.39126156887456115,27
