Time Coeff,Baseline,Gamma,Alpha
-0.000495332757039969,1.3536016580711614,0.3931485601064621,0.1248325376888427
-0.00038857805797339387,0.976532979607207,0.3660483520319754,0.36958505348411397
-9.028216377246509e-05,0.9564644968533744,0.3609102074561683,0.01958000813081025
0.00013904511157159487,-2.9443550620012564,0.2041559654482677,0.9250056666531373
-0.0005936713935774065,-0.585501499839692,0.3091926717781841,0.326850991362344
-0.00044202096669490777,1.206020032962895,0.39000216033623814,0.3652179561999946
