Time Coeff,Baseline,Gamma,Alpha
0.014863036031300809,-11.855418363076454,0.23504957360279116,1.0
0.004721984758309448,-1.906187734438298,0.8389468698161064,1.0
0.003097438464268725,-2.359160897038935,0.8491713657389545,1.0
0.013319135019701656,-0.9904381269522486,0.24644676573252794,1.0
0.17615793927121726,-80.4814543904525,0.037579287087641036,1.0
-0.000984786322164547,1.8023206400745457,0.42598015078750984,0.2018755722903634
0.0011853343925076034,0.28171673587430285,0.31196626916633746,0.35337782298112014
0.02603661525096137,-17.537351712288103,0.062244584418525255,0.9336972492745821
0.0048050849116065605,0.5622936517121873,0.3578453274623881,1.0
0.0020538889200325135,-0.6916602165152438,0.20405358174780122,0.0
-0.0004682580740198134,-0.7616792957366949,0.2068038526472393,0.0
-0.00024336955082149937,0.529336640828886,0.3308057424218302,0.25403116563102485
-0.00033980467082266887,-0.06000260766864517,0.28555711492183594,0.06334235078303775
-9.802885545696537e-05,-0.0757138013362623,0.2838766233804041,0.0
-0.00025770531001282867,0.4009828728114344,0.316592271512481,0.07137709388659967
-6.411042630437893e-05,0.9930559966757321,0.36489175931403184,0.0
-4.009089439642085e-05,0.3857936497220498,0.3165533392020376,0.2117811348165773
-0.00022307344639828087,0.3583656361542194,0.314884195343376,0.23222564399692142
0.00365040187700188,-1.923101593475368,0.4390079300580506,0.9488972233866017
0.003742619769295204,2.020001030776248,0.4704713636704348,1.0
0.01266542210546441,2.7578172561236554,0.4361242148619726,1.0
0.000659069492398832,0.42184084075476214,0.32162909962645675,0.0
-0.0009843075622310005,0.23648819902391835,0.30818256731828825,0.0
-0.00018277447854431742,0.08582880468497758,0.29279980679123446,0.027295376074670086
0.017480409977042796,-2.462960937700432,0.15752549146496064,1.0
-0.000952328580766267,2.071798349898884,0.4415396500743064,0.3455852050791758
-0.0003972467959448112,0.8820645913418463,0.35475604511333997,0.0
