DP068,2,0.555555555555556
DP068,3,1
DP068,3,0.666666666666667
DP068,5,1
DP069,2,0.222222222222222
DP069,3,0.666666666666667
DP069,3,0.555555555555556
DP069,5,0.777777777777778
