DP068,2,67.8798638851901
DP068,3,98.5870690930611
DP068,3,62.5018493860038
DP068,5,90.3240124278739
DP069,2,33.8733540464566
DP069,3,69.0264832075751
DP069,3,57.3309661192484
DP069,5,75.9444074813336
