DP072,0,10.3728313030639
DP072,1,14.8640661938534
DP072,2,13.7854609929078
DP072,4,22.584219858156
DP073,0,15.8139534883721
DP073,1,32.9270094562648
DP073,2,37.1823286052009
DP073,4,26.0121158392435
DP074,0,11.3918439716312
DP074,1,46.6385933806147
DP074,2,29.5681063122924
DP074,4,21.2618203309693
DP075,0,30.4078014184397
DP075,1,50.036938534279
DP075,2,44.7842789598109
DP075,4,31.5393133997785
