Trial,MSE,NRMSE,R2
1,5.509622937924337,0.2240155829645186,-0.24555921325785635
2,0.9772421286663056,0.11996023865337771,0.7048990149270593
3,0.26261264739010254,0.15019366729233405,0.4280073045237738
4,3.1547961568291067,0.2591647293545046,-0.5750058459856011
5,2.5358603627394323,0.29124958165233433,-1.5087307450526115
6,0.7502026980474471,0.09370454627052473,0.8351900448409635
