Time Coeff,Baseline,Gamma,Alpha
0.027832790009504636,-2.8384696829396323,0.07736854042043251,0.7659273050340738
0.008124951676306334,-0.7173996051813489,0.23848801228557848,0.5780289656520614
0.0027793782803523046,1.4220253094159656,0.4042970958111248,0.3652550518331366
0.002906383531947956,0.804853889558678,0.355044085217559,0.4276224363924988
0.010027244456353645,-1.2443498733701557,0.1935373273764313,0.6364069891909847
0.001887522007063934,0.894103267194369,0.36157478540784643,0.4179068309693096
0.003944854159167367,2.5477558537431695,0.495372732114567,0.2626886317896547
0.0057216838332665295,-0.34159157981968696,0.26420273321806503,0.5469489669119522
0.005111770349499804,0.09987044891756858,0.2999999982332206,0.5000000028691493
0.0023710622837333616,0.43204405980651384,0.32568024114199673,0.4655727868018589
0.0054655888791057235,0.5099997773333323,0.33258113600261763,0.4584474495826767
0.0034559110537154686,0.1824321816211336,0.30643354746716667,0.4914522970090356
