Trial,MSE,NRMSE,R2
1,0.8506291373041583,0.1994828071931478,-0.5867546803609707
2,0.37368556414661996,0.12709455025419744,0.529608749139077
3,0.5167602543183836,0.1382391479453899,0.46853141784960195
4,0.6848410069572546,0.11780590743346936,0.6564613527653482
5,0.5228932226185883,0.13744581195607505,0.3456195908960109
6,0.11338687829813296,0.05674880558446387,0.9017901721046426
