File,Average MSE,Average NRMSE,Average R2,Trials
DP116_allTrial_signal.csv,16.48739754312558,0.33725486783549,-1.6242992838813077,27
DP117_allTrial_signal.csv,6.514119428506874,0.18755492283182662,0.08971240122071143,27
DP118_allTrial_signal.csv,5.994684780287197,0.17573888703286983,-0.06307437362497817,27
DP119_allTrial_signal.csv,9.602419855843223,0.1661774273518411,-0.08497926911673642,27
DP121_allTrial_signal.csv,4.073016745437654,0.18000314325666983,-0.1927976478834708,27
