Trial,MSE,NRMSE,R2
1,3.7715307678292076,0.0998435451748308,0.8192676657047091
2,1.0879569008514451,0.085740806281064,0.8171335058999726
3,3.4304964459656246,0.15736798553206374,0.5783902752378904
4,18.387081196221576,0.19448873708596062,0.15603807761834831
5,6.474456725853562,0.15067710075519553,0.6165342566547192
6,6.168520012528648,0.13993153355626067,0.6296398495068651
7,1.7655326548365096,0.1997503827522378,-0.0854122125535679
8,1.553599132346975,0.11883416757556665,0.6953481411722913
9,0.5779268753735758,0.09399535782000827,0.7939817218458595
10,5.827332990368115,0.22919739759230717,-0.13060068135535352
11,15.37920646909599,0.2828154042225037,-0.618051576380519
12,20.55805695984883,0.2898338279695873,-0.3476698352539007
13,5.9811463443530375,0.19216880300303618,0.2811311825849685
14,23.163176580394346,0.3756722794611509,-1.328792213431309
15,0.9835771274133766,0.21637921650885852,-0.1808434146025999
16,8.856439912708076,0.3794057463515818,-2.397161957476601
17,0.16975070033053127,0.08973541341104765,0.7305259912679896
18,0.06485857299447968,0.09937422948291427,0.7070803444742768
19,1.3654966795622752,0.09882814352180581,0.8047947702272406
20,2.046028074748713,0.3594669925652032,-1.5082477330909998
21,2.1972966255381823,0.43489030961040714,-2.910982724730777
22,1.1166530032724298,0.36874607350861766,-2.4696190588428015
23,0.39108463923597225,0.13570864102756094,0.5566522438503734
24,5.676337348002342,0.396392141376916,-1.9131159944395404
25,12.190999113033937,0.5365497634380237,-3.771705749522596
26,2.0300640719130856,0.1505105744244444,0.46732949303895366
27,1.5662298863552824,0.3074138286111895,-1.5557067270170433
